,Director Name,Title,Budget,Box Office,Rating,Number of Ratings,Genre,Date of Release,Production House,Runtime,MPAA Rating
805,Sidney Lumet,The Iceman Cometh,0.0,0.0,7.0,6.0,Drama,1960-11-14,CBS,240.0,
806,Sidney Lumet,King: A Filmed Record... Montgomery to Memphis,0.0,0.0,7.1,8.0,Documentary,1969-12-01,Commonwealth United Entertainment,185.0,
807,Sidney Lumet,Tragedy in a Temporary Town,0.0,0.0,6.3,3.0,Drama,1956-02-19,Showcase Productions,60.0,
808,Sidney Lumet,The Dybbuk,0.0,0.0,0.0,0.0,Horror,1960-10-03,Talent Associates,104.0,
809,Sidney Lumet,12 Angry Men,350000.0,1000000.0,8.539,7719.0,Drama,1957-04-10,United Artists,97.0,NR
810,Sidney Lumet,Dog Day Afternoon,1800000.0,46665856.0,7.833,2683.0,Crime,1975-09-21,Artists Entertainment Complex,125.0,R
811,Sidney Lumet,The Challenge,0.0,0.0,6.0,1.0,Drama,1955-01-01,Dakota Productions,30.0,
812,Sidney Lumet,Hans Brinker and the Silver Skates,0.0,0.0,0.0,0.0,Family,1958-02-09,,90.0,
813,Sidney Lumet,No Room,0.0,0.0,0.0,0.0,Drama,1953-04-14,CBS Television Network,30.0,
814,Sidney Lumet,Mr. Broadway,0.0,0.0,0.0,0.0,Music,1957-05-11,,90.0,
815,Sidney Lumet,All the King's Men,0.0,0.0,0.0,0.0,Drama,1958-05-14,,90.0,
816,Sidney Lumet,John Brown's Raid,0.0,0.0,0.0,0.0,Drama,1960-10-25,,60.0,
817,Sidney Lumet,"Rachel, When the Lord",0.0,0.0,0.0,0.0,Drama,2004-08-01,,12.0,
818,Frank Capra,Arsenic and Old Lace,1120175.0,0.0,7.64,837.0,Comedy,1944-09-01,Warner Bros. Pictures,118.0,
819,Frank Capra,Pocketful of Miracles,2900000.0,5000000.0,7.24,150.0,Comedy,1961-12-18,Franton Production,136.0,NR
820,Frank Capra,It's a Wonderful Life,3180000.0,9644124.0,8.26,3874.0,Drama,1946-12-20,Liberty Films,130.0,PG
821,Frank Capra,American Madness,0.0,0.0,7.338,34.0,Drama,1932-08-15,Columbia Pictures,76.0,
822,Frank Capra,It Happened One Night,325000.0,4500000.0,7.9,1094.0,Comedy,1934-02-22,Columbia Pictures,105.0,NR
823,Frank Capra,Mr. Smith Goes to Washington,1500000.0,9600000.0,7.877,938.0,Comedy,1939-10-19,Columbia Pictures,129.0,
824,Frank Capra,Lost Horizon,4000000.0,0.0,7.059,186.0,Adventure,1937-03-03,Columbia Pictures,132.0,NR
825,Frank Capra,Prelude to War,0.0,0.0,6.429,63.0,Documentary,1942-05-27,War Activities Committee of the Motion Pictures Industry,53.0,
826,Frank Capra,Mr. Deeds Goes to Town,0.0,0.0,7.482,309.0,Comedy,1936-04-09,Columbia Pictures,115.0,
827,Frank Capra,Meet John Doe,0.0,2000000.0,7.3,220.0,Comedy,1941-03-14,Frank Capra Productions,122.0,
828,Frank Capra,Platinum Blonde,0.0,0.0,6.756,45.0,Comedy,1931-10-31,Columbia Pictures,89.0,NR
829,Frank Capra,A Hole in the Head,0.0,0.0,6.113,40.0,Comedy,1959-09-15,SinCap Productions,120.0,NR
830,Frank Capra,State of the Union,2600000.0,0.0,6.6,54.0,Comedy,1948-04-30,Liberty Films,124.0,NR
831,Frank Capra,You Can't Take It with You,1644736.0,7433101.0,7.467,344.0,Comedy,1938-09-01,Columbia Pictures,130.0,NR
832,Frank Capra,The Bitter Tea of General Yen,0.0,0.0,6.08,75.0,Drama,1933-01-06,Columbia Pictures,88.0,
833,Frank Capra,Here Comes the Groom,0.0,0.0,5.0,15.0,Comedy,1951-09-20,Paramount,113.0,NR
834,Frank Capra,Lady for a Day,0.0,0.0,7.192,65.0,Comedy,1933-09-13,Columbia Pictures,96.0,NR
835,Frank Capra,The Miracle Woman,0.0,0.0,6.676,37.0,Drama,1931-07-17,Columbia Pictures,90.0,NR
836,Frank Capra,Forbidden,0.0,0.0,6.9,20.0,Drama,1932-01-08,Columbia Pictures,85.0,NR
837,Frank Capra,The Strong Man,0.0,0.0,6.05,20.0,Comedy,1926-11-19,Harry Langdon Corporation,75.0,
838,Frank Capra,The Matinee Idol,0.0,0.0,6.0,12.0,Romance,1928-03-14,Columbia Pictures,66.0,NR
839,Frank Capra,Broadway Bill,668900.0,1400000.0,6.094,16.0,Comedy,1934-11-30,Columbia Pictures,104.0,NR
840,Frank Capra,Why We Fight: The Nazis Strike,0.0,0.0,6.727,22.0,War,1943-01-01,War Activities Committee of the Motion Pictures Industry,42.0,
841,Frank Capra,Why We Fight: The Battle of China,0.0,0.0,6.15,10.0,War,1944-11-01,War Activities Committee of the Motion Pictures Industry,65.0,
842,Frank Capra,Hemo the Magnificent,0.0,0.0,8.4,5.0,Animation,1957-03-20,,54.0,
843,Frank Capra,Rain or Shine,0.0,0.0,5.5,4.0,Romance,1930-08-15,Columbia Pictures,86.0,
844,Frank Capra,Dirigible,0.0,0.0,6.3,3.0,Adventure,1931-02-01,Columbia Pictures,100.0,
845,Frank Capra,Ladies of Leisure,0.0,0.0,6.0,20.0,Drama,1930-04-05,Columbia Pictures,100.0,
846,Frank Capra,Riding High,0.0,0.0,5.8,6.0,Comedy,1950-04-12,Paramount,112.0,NR
847,Frank Capra,Long Pants,0.0,0.0,5.3,9.0,Comedy,1927-03-26,Harry Langdon Corporation,60.0,
848,Frank Capra,Why We Fight: The Battle of Russia,0.0,0.0,6.759,27.0,Documentary,1943-11-13,War Activities Committee of the Motion Pictures Industry,83.0,
849,Frank Capra,Know Your Enemy: Japan,0.0,0.0,5.7,14.0,Documentary,1945-08-09,U.S. War Department,63.0,
850,Frank Capra,That Certain Thing,0.0,0.0,6.3,6.0,Romance,1928-01-01,,86.0,
851,Frank Capra,Why We Fight: Divide and Conquer,0.0,0.0,6.786,14.0,Documentary,1943-01-02,War Activities Committee of the Motion Pictures Industry,57.0,
852,Frank Capra,War Comes to America,0.0,0.0,6.833,15.0,Documentary,1945-06-14,War Activities Committee of the Motion Pictures Industry,70.0,
853,Frank Capra,Flight,0.0,0.0,5.7,3.0,Adventure,1929-09-14,Columbia Pictures,110.0,
854,Frank Capra,The Younger Generation,0.0,0.0,6.4,5.0,Drama,1929-03-04,Columbia Pictures,84.0,NR
855,Frank Capra,Fulta Fisher's Boarding House,0.0,0.0,5.1,8.0,Comedy,1922-04-01,Fireside Entertainment,12.0,
856,Frank Capra,The Power of the Press,0.0,0.0,5.8,7.0,Drama,1928-10-30,Columbia Pictures,62.0,NR
857,Frank Capra,Submarine,0.0,0.0,4.5,2.0,Action,1928-08-28,Columbia Pictures,88.0,
858,Frank Capra,Our Mr. Sun,0.0,0.0,7.1,8.0,Documentary,1956-11-19,Frank Capra Productions,57.0,NR
859,Frank Capra,The Strange Case of the Cosmic Rays,0.0,0.0,6.0,4.0,Animation,1957-10-25,Frank Capra Productions,55.0,
860,Frank Capra,Tunisian Victory,0.0,0.0,6.3,13.0,Documentary,1944-03-23,U.S. Army Signal Corps,75.0,
861,Frank Capra,Why We Fight: The Battle of Britain,0.0,0.0,6.813,16.0,Documentary,1943-10-10,War Activities Committee of the Motion Pictures Industry,53.0,PG
862,Frank Capra,The Way of the Strong,0.0,0.0,0.0,0.0,,1928-06-18,Columbia Pictures,61.0,
863,Frank Capra,For the Love of Mike,0.0,0.0,5.0,1.0,Drama,1927-07-31,Robert Kane Productions,75.0,
864,Frank Capra,The Donovan Affair,0.0,0.0,6.0,1.0,Crime,1929-04-11,Columbia Pictures,83.0,
865,Frank Capra,Here Is Germany,0.0,0.0,7.0,6.0,War,1945-12-31,,52.0,
866,Frank Capra,The Burglar,0.0,0.0,5.0,1.0,Comedy,1928-09-12,Mack Sennett Comedies,30.0,NR
867,Frank Capra,Your Job in Germany,0.0,0.0,5.5,8.0,Documentary,1945-04-15,U.S. Army Pictorial Services,11.0,
868,Frank Capra,Say It with Sables,0.0,0.0,5.0,1.0,Comedy,1928-07-13,Columbia Pictures,70.0,
869,Frank Capra,So This Is Love,0.0,0.0,4.7,7.0,Romance,1928-02-06,Columbia Pictures,60.0,
870,Frank Capra,Two Down and One to Go,0.0,0.0,6.2,2.0,Documentary,1945-05-10,,32.0,
871,Frank Capra,Attack in the Pacific,0.0,0.0,0.0,0.0,Documentary,1944-01-01,,52.0,
872,Frank Capra,Rendezvous in Space,0.0,0.0,0.0,0.0,Documentary,1964-09-10,Frank Capra Productions,19.0,
873,Frank Capra,Why We Fight: World War II: The Battle of China / War Comes to America,0.0,0.0,0.0,0.0,Documentary,2000-01-01,,100.0,
874,Frank Capra,The Italian Warship Libia,0.0,0.0,0.0,0.0,Documentary,1921-12-03,Italia-Virtus Club of San Francisco,0.0,
875,Frank Capra,The Fallbrook Story,0.0,0.0,0.0,0.0,Documentary,1952-01-01,,31.0,
876,Masaki Kobayashi,Kwaidan,0.0,0.0,7.706,330.0,Fantasy,1964-12-29,Bungei,183.0,NULL
877,Masaki Kobayashi,The Human Condition I: No Greater Love,0.0,0.0,8.014,210.0,War,1959-01-15,Ninjin Club,206.0,
878,Masaki Kobayashi,Samurai Rebellion,0.0,0.0,8.215,191.0,Drama,1967-05-27,TOHO,121.0,G
879,Masaki Kobayashi,The Human Condition II: Road to Eternity,0.0,0.0,8.2,165.0,War,1959-11-20,Shochiku,178.0,NULL
880,Masaki Kobayashi,The Human Condition III: A Soldier's Prayer,0.0,0.0,8.4,159.0,War,1961-01-28,Ninjin Club,190.0,NULL
881,Masaki Kobayashi,Harakiri,0.0,0.0,8.403,849.0,Action,1962-09-15,Shochiku,135.0,NR
882,Masaki Kobayashi,The Fossil,0.0,0.0,6.5,10.0,Drama,1975-10-04,Haiyu-za Film Production Company Ltd.,200.0,NULL
883,Masaki Kobayashi,Inn of Evil,0.0,0.0,6.7,13.0,Crime,1971-09-11,TOHO,121.0,NULL
884,Masaki Kobayashi,Black River,0.0,0.0,7.0,27.0,Crime,1957-10-23,Shochiku,114.0,
885,Masaki Kobayashi,Fountainhead,0.0,0.0,5.8,8.0,Drama,1956-02-26,Shochiku,129.0,NULL
886,Masaki Kobayashi,I Will Buy You,0.0,0.0,7.1,12.0,Drama,1956-11-21,Shochiku,111.0,NULL
887,Masaki Kobayashi,Sincere Heart,0.0,0.0,6.2,8.0,Drama,1953-01-29,Shochiku,95.0,NULL
888,Masaki Kobayashi,Tokyo Trial,0.0,0.0,6.3,6.0,War,1983-06-04,Kodansha,277.0,NULL
889,Masaki Kobayashi,Youth of the Son,0.0,0.0,6.4,7.0,Comedy,1952-06-25,Shochiku,45.0,NULL
890,Masaki Kobayashi,The Thick-Walled Room,0.0,0.0,7.1,16.0,Drama,1956-10-31,Shochiku,110.0,NULL
891,Masaki Kobayashi,The Inheritance,0.0,0.0,7.3,23.0,Drama,1962-02-16,Ninjin Club,108.0,PG
892,Masaki Kobayashi,Somewhere Beneath the Wide Sky,0.0,0.0,6.0,5.0,Drama,1954-11-23,Shochiku,109.0,NULL
893,Masaki Kobayashi,Beautiful Days,0.0,0.0,6.7,6.0,Drama,1955-05-25,Shochiku,120.0,NULL
894,Masaki Kobayashi,Hymn to a Tired Man,0.0,0.0,6.0,2.0,Drama,1968-06-08,"Tokyo Eiga Co., Ltd.",130.0,NULL
895,Masaki Kobayashi,The Empty Table,0.0,0.0,5.3,3.0,Drama,1985-11-01,,143.0,NULL
896,Masaki Kobayashi,Three Loves,0.0,0.0,6.0,1.0,Drama,1954-12-29,Shochiku,114.0,NULL
897,Masaki Kobayashi,Glowing Autumn,0.0,0.0,0.0,0.0,Comedy,1978-12-23,TOHO,137.0,NULL
898,George Cukor,The Philadelphia Story,0.0,0.0,7.7,765.0,Comedy,1940-12-05,Metro-Goldwyn-Mayer,113.0,NR
899,George Cukor,A Star Is Born,5019770.0,4335968.0,7.112,267.0,Drama,1954-10-01,Transcona Enterprises,176.0,
900,George Cukor,It Should Happen to You,0.0,0.0,7.02,50.0,Comedy,1954-01-15,Columbia Pictures,86.0,NR
901,George Cukor,My Fair Lady,17000000.0,72661442.0,7.5,1168.0,Romance,1964-10-21,Warner Bros. Pictures,170.0,G
902,George Cukor,Travels with My Aunt,0.0,0.0,5.8,26.0,Adventure,1972-12-17,Metro-Goldwyn-Mayer,109.0,PG
903,George Cukor,The Women,1688000.0,2270000.0,7.029,136.0,Comedy,1939-09-01,Metro-Goldwyn-Mayer,133.0,
904,George Cukor,Let's Make Love,0.0,0.0,6.463,148.0,Comedy,1960-09-08,The Company of Artists,119.0,NR
905,George Cukor,Born Yesterday,0.0,0.0,7.2,142.0,Comedy,1950-12-25,Columbia Pictures,103.0,PG
906,George Cukor,Sylvia Scarlett,641000.0,497000.0,6.434,76.0,Comedy,1935-12-25,RKO Radio Pictures,95.0,NR
907,George Cukor,Adam's Rib,1728000.0,9470000.0,7.11,272.0,Comedy,1949-11-18,Metro-Goldwyn-Mayer,100.0,NR
908,George Cukor,Keeper of the Flame,0.0,0.0,6.7,34.0,Drama,1943-04-01,Loew's Incorporated,100.0,
909,George Cukor,Pat and Mike,0.0,0.0,6.379,58.0,Comedy,1952-06-13,Metro-Goldwyn-Mayer,95.0,
910,George Cukor,A Woman's Face,0.0,0.0,7.1,56.0,Drama,1941-05-09,Metro-Goldwyn-Mayer,106.0,NR
911,George Cukor,Gaslight,2068000.0,0.0,7.5,424.0,Thriller,1944-05-04,Metro-Goldwyn-Mayer,114.0,NR
912,George Cukor,A Double Life,0.0,0.0,6.366,56.0,Crime,1947-12-25,Kanin Productions,104.0,NR
913,George Cukor,Justine,0.0,0.0,4.6,7.0,Drama,1969-08-06,20th Century Fox,116.0,
914,George Cukor,Heller in Pink Tights,0.0,0.0,5.8,25.0,Adventure,1960-03-01,Paramount,100.0,NR
915,George Cukor,Les Girls,0.0,0.0,6.5,45.0,Comedy,1957-10-03,Sol C. Siegel Productions,114.0,NR
916,George Cukor,Susan and God,0.0,0.0,6.7,12.0,Comedy,1940-06-07,Metro-Goldwyn-Mayer,117.0,NR
917,George Cukor,Romeo and Juliet,0.0,0.0,5.935,23.0,Drama,1936-09-03,Metro-Goldwyn-Mayer,125.0,NR
918,George Cukor,Camille,0.0,0.0,6.973,111.0,Drama,1936-12-26,Metro-Goldwyn-Mayer,109.0,NR
919,George Cukor,David Copperfield,1073000.0,3064000.0,6.6,57.0,Adventure,1935-01-18,Metro-Goldwyn-Mayer,130.0,NR
920,George Cukor,Holiday,0.0,0.0,7.3,218.0,Comedy,1938-05-26,Columbia Pictures,97.0,NR
921,George Cukor,Dinner at Eight,435000.0,2156000.0,6.726,93.0,Comedy,1933-12-22,Metro-Goldwyn-Mayer,111.0,
922,George Cukor,Little Women,424000.0,2100000.0,6.8,119.0,Drama,1933-11-24,RKO Radio Pictures,115.0,NR
923,George Cukor,Something's Got to Give,0.0,0.0,6.6,16.0,Comedy,1962-08-04,20th Century Fox,37.0,
924,George Cukor,Bhowani Junction,0.0,0.0,5.887,31.0,Adventure,1956-05-01,Metro-Goldwyn-Mayer British Studios,110.0,
925,George Cukor,A Bill of Divorcement,300000.0,0.0,6.403,31.0,Drama,1932-09-28,RKO Radio Pictures,70.0,NR
926,George Cukor,The Marrying Kind,0.0,0.0,6.717,22.0,Comedy,1952-02-01,Columbia Pictures,92.0,NR
927,George Cukor,What Price Hollywood?,411676.0,0.0,6.679,28.0,Drama,1932-06-24,RKO Radio Pictures,88.0,NR
928,George Cukor,Wild Is the Wind,0.0,0.0,6.8,10.0,Drama,1957-12-11,Wallis-Hazen Inc.,114.0,NR
929,George Cukor,"Edward, My Son",0.0,0.0,6.8,17.0,Drama,1949-03-01,Metro-Goldwyn-Mayer British Studios,112.0,NR
930,George Cukor,Two-Faced Woman,0.0,0.0,6.313,24.0,Comedy,1941-12-31,Metro-Goldwyn-Mayer,90.0,
931,George Cukor,The Blue Bird,12000000.0,887000.0,5.458,24.0,Adventure,1976-04-05,Lenfilm,95.0,
932,George Cukor,Her Cardboard Lover,0.0,0.0,6.2,3.0,Comedy,1942-07-16,Metro-Goldwyn-Mayer,93.0,
933,George Cukor,The Actress,0.0,0.0,6.2,15.0,Comedy,1953-09-25,Metro-Goldwyn-Mayer,90.0,NR
934,George Cukor,The Royal Family of Broadway,0.0,0.0,5.7,6.0,Comedy,1930-12-22,Paramount,82.0,
935,George Cukor,Girls About Town,0.0,0.0,6.6,5.0,Comedy,1931-11-07,Paramount,80.0,NR
936,George Cukor,Rockabye,0.0,0.0,6.4,8.0,Drama,1932-11-25,RKO Pathé Pictures,68.0,
937,George Cukor,Rich and Famous,0.0,0.0,5.704,27.0,Drama,1981-09-23,Jaquet,115.0,R
938,George Cukor,Love Among the Ruins,0.0,0.0,6.9,13.0,Drama,1975-03-06,,100.0,
939,George Cukor,The Model and the Marriage Broker,0.0,0.0,6.6,9.0,Drama,1951-11-01,20th Century Fox,103.0,
940,George Cukor,The Corn Is Green,0.0,0.0,7.0,4.0,Drama,1979-01-29,Warner Bros. Television,93.0,
941,George Cukor,The Chapman Report,0.0,0.0,5.4,13.0,Drama,1962-10-05,Darryl F. Zanuck Productions,125.0,NR
942,George Cukor,Our Betters,0.0,0.0,5.5,11.0,Comedy,1933-03-17,RKO Radio Pictures,83.0,NR
943,George Cukor,Winged Victory,0.0,0.0,5.5,2.0,Drama,1944-12-22,20th Century Fox,130.0,NR
944,George Cukor,Hot Spell,0.0,0.0,6.0,5.0,Drama,1958-05-21,Wallis-Hazen Inc.,86.0,
945,George Cukor,The Virtuous Sin,0.0,0.0,6.5,2.0,War,1930-10-24,Paramount,80.0,NR
946,George Cukor,Grumpy,0.0,0.0,4.0,2.0,Comedy,1930-08-01,Paramount,74.0,
947,George Cukor,A Life of Her Own,0.0,0.0,5.5,13.0,Drama,1950-09-01,Metro-Goldwyn-Mayer,108.0,NR
948,George Cukor,Zaza,0.0,0.0,4.3,3.0,Drama,1938-12-29,Paramount,83.0,
949,George Cukor,Tarnished Lady,0.0,0.0,6.5,2.0,Drama,1931-05-01,Paramount,83.0,
950,George Cukor,The Animal Kingdom,458000.0,0.0,6.2,15.0,Comedy,1932-12-28,RKO Radio Pictures,85.0,
951,George Cukor,I Met My Love Again,0.0,0.0,5.5,4.0,Drama,1938-01-14,Walter Wanger Productions,77.0,
952,George Cukor,No More Ladies,0.0,0.0,6.2,4.0,Comedy,1935-06-14,Metro-Goldwyn-Mayer,80.0,NR
953,George Cukor,Desire Me,0.0,0.0,6.7,3.0,Drama,1947-10-31,Metro-Goldwyn-Mayer,91.0,NR
954,George Cukor,Song Without End,0.0,0.0,4.9,13.0,Drama,1960-08-11,William Goetz Productions,141.0,
955,George Cukor,I'll Be Seeing You,0.0,0.0,7.0,30.0,Drama,1944-12-31,United Artists,85.0,
956,John Ford,The Grapes of Wrath,800000.0,1591000.0,7.821,873.0,Drama,1940-03-15,20th Century Fox,129.0,NR
957,John Ford,Stagecoach,531374.0,1103757.0,7.653,998.0,Western,1939-03-03,Walter Wanger Productions,96.0,
958,John Ford,My Darling Clementine,2000000.0,2750000.0,7.419,369.0,Western,1946-10-17,20th Century Fox,97.0,NR
959,John Ford,The Searchers,3750000.0,0.0,7.7,1251.0,Western,1956-05-16,C.V. Whitney Pictures,119.0,NR
960,John Ford,Judge Priest,0.0,0.0,6.404,26.0,Comedy,1934-09-15,Fox Film Corporation,80.0,NR
961,John Ford,Rio Grande,0.0,0.0,6.8,290.0,Western,1950-11-15,Republic Pictures,105.0,NR
962,John Ford,The Man Who Shot Liberty Valance,3200000.0,8000000.0,7.8,1008.0,Western,1962-04-13,Paramount,123.0,PG-13
963,John Ford,How the West Was Won,15000000.0,50000000.0,7.032,392.0,Western,1962-11-02,Metro-Goldwyn-Mayer,162.0,G
964,John Ford,Mogambo,0.0,0.0,6.536,137.0,Adventure,1953-09-23,Metro-Goldwyn-Mayer,115.0,NR
965,John Ford,Two Rode Together,0.0,0.0,6.386,114.0,Western,1961-07-26,Columbia Pictures,109.0,NR
966,John Ford,3 Bad Men,0.0,0.0,6.879,34.0,Romance,1926-08-28,Fox Film Corporation,92.0,NR
967,John Ford,Cheyenne Autumn,0.0,0.0,6.652,115.0,Western,1964-10-15,Ford-Smith Productions,154.0,
968,John Ford,She Wore a Yellow Ribbon,1600000.0,5400000.0,6.9,312.0,Western,1949-10-22,RKO Radio Pictures,103.0,
969,John Ford,3 Godfathers,1243000.0,2841000.0,6.8,157.0,Western,1948-12-31,Argosy Pictures,106.0,
970,John Ford,Sergeant Rutledge,0.0,0.0,7.124,105.0,Western,1960-05-25,John Ford Productions,111.0,NR
971,John Ford,How Green Was My Valley,1250000.0,6000000.0,7.2,349.0,Drama,1941-10-28,20th Century Fox,118.0,NR
972,John Ford,Wagon Master,0.0,0.0,6.718,119.0,Adventure,1950-04-22,Argosy Pictures,86.0,NR
973,John Ford,Fort Apache,2500000.0,3000000.0,6.998,318.0,Western,1948-06-14,RKO Radio Pictures,125.0,NR
974,John Ford,The Fugitive,0.0,0.0,5.962,39.0,Drama,1947-11-11,RKO Radio Pictures,100.0,NR
975,John Ford,Young Mr. Lincoln,0.0,0.0,7.207,150.0,Drama,1939-06-09,20th Century Fox,100.0,NR
976,John Ford,Wee Willie Winkie,0.0,0.0,6.5,20.0,Adventure,1937-07-30,20th Century Fox,100.0,NR
977,John Ford,Mary of Scotland,864000.0,1276000.0,6.534,29.0,Drama,1936-07-28,RKO Radio Pictures,123.0,NR
978,John Ford,The Informer,243000.0,950000.0,6.753,89.0,Crime,1935-05-09,RKO Radio Pictures,91.0,NR
979,John Ford,The Long Gray Line,0.0,0.0,6.875,40.0,Comedy,1955-02-09,Rota Productions,138.0,NR
980,John Ford,Gideon's Day,0.0,0.0,6.2,26.0,Crime,1958-03-25,Columbia British Productions,91.0,
981,John Ford,Mister Roberts,0.0,0.0,7.059,136.0,Comedy,1955-07-10,Warner Bros. Pictures,123.0,NR
982,John Ford,Donovan's Reef,2686000.0,6600000.0,6.212,125.0,Adventure,1963-06-12,Paramount,109.0,NR
983,John Ford,The Wings of Eagles,0.0,0.0,6.1,58.0,Drama,1957-01-31,Metro-Goldwyn-Mayer,110.0,NR
984,John Ford,The Lost Patrol,0.0,0.0,6.51,52.0,Action,1934-02-16,RKO Radio Pictures,73.0,NR
985,John Ford,The Horse Soldiers,0.0,0.0,7.041,209.0,Western,1959-06-11,United Artists,115.0,PG
986,John Ford,Tobacco Road,0.0,0.0,6.645,44.0,Comedy,1941-02-20,20th Century Fox,84.0,NR
987,John Ford,They Were Expendable,0.0,0.0,6.6,103.0,Drama,1945-12-07,Metro-Goldwyn-Mayer,135.0,NR
988,John Ford,7 Women,0.0,0.0,6.5,56.0,Drama,1966-01-05,John Ford Productions,87.0,NR
989,John Ford,The Iron Horse,0.0,0.0,6.67,56.0,Western,1924-08-24,Fox Film Corporation,150.0,NR
990,John Ford,The Whole Town's Talking,0.0,0.0,6.784,37.0,Comedy,1935-02-22,Columbia Pictures,93.0,
991,John Ford,The Long Voyage Home,0.0,0.0,6.5,68.0,Drama,1940-11-16,United Artists,105.0,NR
992,John Ford,Up the River,0.0,0.0,6.0,21.0,Comedy,1930-10-10,Fox Film Corporation,85.0,NR
993,John Ford,Doctor Bull,0.0,0.0,6.8,6.0,Comedy,1933-09-22,Fox Film Corporation,79.0,NR
994,John Ford,Steamboat Round the Bend,0.0,0.0,7.7,12.0,Comedy,1935-09-06,Fox Film Corporation,81.0,NR
995,John Ford,What Price Glory,0.0,0.0,5.444,18.0,Drama,1952-08-22,20th Century Fox,110.0,NR
996,John Ford,Drums Along the Mohawk,0.0,0.0,6.489,94.0,Drama,1939-11-10,20th Century Fox,100.0,NR
997,John Ford,When Willie Comes Marching Home,0.0,0.0,7.091,11.0,Comedy,1950-02-17,20th Century Fox,82.0,NR
998,John Ford,Arrowsmith,0.0,0.0,6.7,20.0,Drama,1931-12-07,Samuel Goldwyn Productions,108.0,NR
999,John Ford,The Battle of Midway,0.0,0.0,5.787,68.0,Documentary,1942-09-14,United States Navy,18.0,NR
1000,John Ford,The Last Hurrah,0.0,0.0,7.125,48.0,Drama,1958-12-31,Columbia Pictures,117.0,
1001,John Ford,Born Reckless,0.0,0.0,6.045,11.0,Crime,1930-05-11,Fox Film Corporation,82.0,NR
1002,John Ford,The Prisoner of Shark Island,0.0,0.0,7.078,45.0,Drama,1936-02-28,20th Century Fox,93.0,NR
1003,John Ford,The Hurricane,2000000.0,0.0,6.653,36.0,Action,1937-11-09,Samuel Goldwyn Productions,104.0,NR
1004,John Ford,Four Sons,0.0,0.0,7.125,16.0,War,1928-02-13,Fox Film Corporation,96.0,NR
1005,John Ford,Bucking Broadway,0.0,0.0,5.4,23.0,Western,1917-12-24,Universal Film Manufacturing Company,54.0,NR
1006,John Ford,December 7th,0.0,0.0,5.7,21.0,History,1943-03-01,Navy Department,32.0,
1007,John Ford,Sex Hygiene,0.0,0.0,5.0,10.0,Drama,1942-02-01,U.S. Army Signal Corps,30.0,
1008,John Ford,Air Mail,0.0,0.0,6.2,5.0,Adventure,1932-11-03,Universal Pictures,84.0,NR
1009,John Ford,The Sun Shines Bright,0.0,0.0,6.459,37.0,Comedy,1953-05-02,Argosy Pictures,102.0,NR
1010,John Ford,Flesh,0.0,0.0,5.7,11.0,Drama,1932-12-08,Metro-Goldwyn-Mayer,96.0,NR
1011,John Ford,Just Pals,0.0,0.0,6.306,18.0,Drama,1920-10-21,Fox Film Corporation,50.0,
1012,John Ford,Cameo Kirby,0.0,0.0,5.4,7.0,Drama,1923-10-20,Fox Film Corporation,70.0,NR
1013,John Ford,Hangman's House,0.0,0.0,6.3,11.0,Thriller,1928-05-13,Fox Film Corporation,80.0,NR
1014,John Ford,Pilgrimage,0.0,0.0,6.5,10.0,Drama,1933-07-12,Fox Film Corporation,96.0,NR
1015,John Ford,Upstream,0.0,0.0,5.7,5.0,Comedy,1927-01-30,Fox Film Corporation,60.0,NR
1016,John Ford,Salute,0.0,0.0,5.0,1.0,Drama,1929-09-01,Fox Film Corporation,84.0,NR
1017,John Ford,Four Men and a Prayer,0.0,0.0,6.3,9.0,Adventure,1938-04-29,20th Century Fox,85.0,NR
1018,John Ford,Seas Beneath,0.0,0.0,6.3,3.0,Action,1931-01-30,Fox Film Corporation,90.0,NR
1019,John Ford,The World Moves On,0.0,0.0,5.625,12.0,Drama,1934-06-27,Fox Film Corporation,104.0,NR
1020,John Ford,Straight Shooting,0.0,0.0,5.8,12.0,Western,1917-08-27,Universal Film Manufacturing Company,62.0,NR
1021,John Ford,The Blue Eagle,0.0,0.0,4.9,6.0,Drama,1926-09-12,Fox Film Corporation,58.0,NR
1022,John Ford,By Indian Post,0.0,0.0,5.3,7.0,Western,1919-05-23,,20.0,NR
1023,John Ford,Men Without Women,0.0,0.0,6.6,7.0,Drama,1930-02-08,Fox Film Corporation,77.0,
1024,John Ford,The Village Blacksmith,0.0,0.0,5.0,2.0,Drama,1922-11-01,Fox Film Corporation,11.0,NR
1025,John Ford,Lightnin',0.0,0.0,4.8,2.0,Comedy,1925-08-23,Fox Film Corporation,104.0,NR
1026,John Ford,Chesty: A Tribute to a Legend,0.0,0.0,7.0,1.0,Documentary,1976-04-04,,47.0,
1027,John Ford,Korea,0.0,0.0,6.0,1.0,Documentary,1959-01-01,Armed Forces Radio Television Services,40.0,
1028,John Ford,The Scrapper,0.0,0.0,4.0,1.0,Western,1917-06-09,101-Bison,20.0,
1029,John Ford,The Black Watch,0.0,0.0,6.278,9.0,Drama,1929-05-22,Fox Film Corporation,92.0,
1030,John Ford,The Plough and the Stars,0.0,0.0,5.5,13.0,Drama,1936-12-26,RKO Radio Pictures,72.0,NR
1031,John Ford,Riley the Cop,0.0,0.0,5.6,9.0,Comedy,1928-11-25,Fox Film Corporation,68.0,NR
